line_id,from_bus,to_bus,from_facility_code,to_facility_code,voltage_kv,length_km,asset_type,status,number_of_original_segments,topology_confidence_score,parallel_group_id,r_ohm_per_km,r_value_status,r_source_id,r_source_confidence,r_scenario_id,r_assumption_note,x_ohm_per_km,x_value_status,x_source_id,x_source_confidence,x_scenario_id,x_assumption_note,c_nf_per_km,b_siemens_per_km,c_b_value_status,c_b_source_id,c_b_source_confidence,c_b_scenario_id,c_b_assumption_note,max_i_ka,max_i_value_status,max_i_source_id,max_i_source_confidence,max_i_scenario_id,max_i_assumption_note,thermal_limit_mva,thermal_limit_value_status,thermal_limit_source_id,thermal_limit_source_confidence,thermal_limit_scenario_id,thermal_limit_assumption_note,self_loop,solver_ready,notes
ATPL_00041,1110S5900200_60,1105P5395500_60,1110S5900200,1105P5395500,60.0,7.68687,mixed,em exploração,9,0.9075,PG_1105P5395500_1110S5900200_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,Mixed overhead/cable branch is not split by segment-level electrical length; keep non-solver-ready.
ATPL_00042,0501S5007400_60,0911S5007700_60,0501S5007400,0911S5007700,60.0,24.364783,overhead,em exploração,3,0.9391,PG_0501S5007400_0911S5007700_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00043,0713S5900400_60,0705P5906700_60,0713S5900400,0705P5906700,60.0,23.769057,overhead,em exploração,21,0.9071,PG_0705P5906700_0713S5900400_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00044,0913P5021500_60,0910S5007200_60,0913P5021500,0910S5007200,60.0,26.418496,overhead,em exploração,5,0.9045,PG_0910S5007200_0913P5021500_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00045,1601S5024900_60,1607S5006400_60,1601S5024900,1607S5006400,60.0,18.839928,overhead,em exploração,5,0.8607,PG_1601S5024900_1607S5006400_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00046,1010S5000000_60,1009S5002100_60,1010S5000000,1009S5002100,60.0,10.170106,overhead,em exploração,10,0.9518,PG_1009S5002100_1010S5000000_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00047,1702P5022300_60,1706S5021200_60,1702P5022300,1706S5021200,60.0,4.606742,mixed,em exploração,4,0.9674,PG_1702P5022300_1706S5021200_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,Mixed overhead/cable branch is not split by segment-level electrical length; keep non-solver-ready.
ATPL_00048,1303S5009100_60,1705P5024500_60,1303S5009100,1705P5024500,60.0,17.612948,mixed,em exploração,5,0.9464,PG_1303S5009100_1705P5024500_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,Mixed overhead/cable branch is not split by segment-level electrical length; keep non-solver-ready.
ATPL_00049,1106P5470000_60,1106S5064000_60,1106P5470000,1106S5064000,60.0,4.701824,cable,em exploração,4,0.8465,PG_1106P5470000_1106S5064000_60kv_em_explora_o,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese B/capacitance LUT selected.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Scenario band available only for E-REDES 36/60 kV cables.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Derived only inside scenario from selected cable current band.,False,False,"Cable current/thermal bands exist from E-REDES 36/60 kV scenarios, but branch cable section and installation condition are unknown. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values."
ATPL_00050,1106P5906500_60,1106S5140000_60,1106P5906500,1106S5140000,60.0,0.830148,cable,em exploração,5,0.8939,PG_1106P5906500_1106S5140000_60kv_em_explora_o,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese B/capacitance LUT selected.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Scenario band available only for E-REDES 36/60 kV cables.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Derived only inside scenario from selected cable current band.,False,False,"Cable current/thermal bands exist from E-REDES 36/60 kV scenarios, but branch cable section and installation condition are unknown. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values."
ATPL_00051,1106P5906500_60,1106S5716600_60,1106P5906500,1106S5716600,60.0,8.639061,cable,em exploração,15,0.884,PG_1106P5906500_1106S5716600_60kv_em_explora_o,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese B/capacitance LUT selected.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Scenario band available only for E-REDES 36/60 kV cables.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Derived only inside scenario from selected cable current band.,False,False,"Cable current/thermal bands exist from E-REDES 36/60 kV scenarios, but branch cable section and installation condition are unknown. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values."
ATPL_00052,1106P5906500_60,1106S5907000_60,1106P5906500,1106S5907000,60.0,5.814358,cable,em exploração,14,0.9012,PG_1106P5906500_1106S5907000_60kv_em_explora_o,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese B/capacitance LUT selected.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Scenario band available only for E-REDES 36/60 kV cables.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Derived only inside scenario from selected cable current band.,False,False,"Cable current/thermal bands exist from E-REDES 36/60 kV scenarios, but branch cable section and installation condition are unknown. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values."
ATPL_00053,1106S5025800_60,1106P5906500_60,1106S5025800,1106P5906500,60.0,11.657019,cable,em exploração,24,0.9046,PG_1106P5906500_1106S5025800_60kv_em_explora_o,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese B/capacitance LUT selected.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Scenario band available only for E-REDES 36/60 kV cables.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Derived only inside scenario from selected cable current band.,False,False,"Cable current/thermal bands exist from E-REDES 36/60 kV scenarios, but branch cable section and installation condition are unknown. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values."
ATPL_00054,0705S5042200_60,0705P5906700_60,0705S5042200,0705P5906700,60.0,4.354061,overhead,em exploração,7,0.784,PG_0705P5906700_0705S5042200_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00055,0810S5063600_60,0814S5062600_60,0810S5063600,0814S5062600,60.0,16.43604,overhead,em exploração,8,0.821,PG_0810S5063600_0814S5062600_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00056,0109S5009200_60,0109P5021000_60,0109S5009200,0109P5021000,60.0,10.90677,overhead,em exploração,6,0.9578,PG_0109P5021000_0109S5009200_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00057,0603S5006400_60,0603S5005200_60,0603S5006400,0603S5005200,60.0,3.809839,overhead,em exploração,2,0.8997,PG_0603S5005200_0603S5006400_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00058,1009S5002700_60,1009S5002200_60,1009S5002700,1009S5002200,60.0,3.705574,mixed,em exploração,8,0.823,PG_1009S5002200_1009S5002700_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,Mixed overhead/cable branch is not split by segment-level electrical length; keep non-solver-ready.
ATPL_00059,0103S5006000_60,0602S5005900_60,0103S5006000,0602S5005900,60.0,15.870061,overhead,em exploração,4,0.8987,PG_0103S5006000_0602S5005900_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00060,1508S5031800_60,1506S5031400_60,1508S5031800,1506S5031400,60.0,8.920746,overhead,em exploração,8,0.9083,PG_1506S5031400_1508S5031800_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00061,1114S5340500_60,1101S5335200_60,1114S5340500,1101S5335200,60.0,6.679955,mixed,em exploração,12,0.81,PG_1101S5335200_1114S5340500_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,Mixed overhead/cable branch is not split by segment-level electrical length; keep non-solver-ready.
ATPL_00062,1806S5008500_60,1823S5009700_60,1806S5008500,1823S5009700,60.0,16.501036,mixed,em exploração,7,0.8216,PG_1806S5008500_1823S5009700_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,Mixed overhead/cable branch is not split by segment-level electrical length; keep non-solver-ready.
ATPL_00063,1109S5902500_60,1109S5905600_60,1109S5902500,1109S5905600,60.0,10.484469,overhead,em exploração,10,0.881,PG_1109S5902500_1109S5905600_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
